orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,county,municipality,post_place,zip_code,address,revenue_sek,revenue_year,revenue_tier,in_revenue_band,employees,status,phone,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url,target_url_source,target_url_confidence,resolve_debug
559344-4093,Olivia of Sweden AB,Olivia of Sweden AB,Skor,Skor,"Skor - detaljister; Detaljhandel; Butikshandel; Kläder, skor; Läder, skor, inredning, reseeffekter och textilier; Postorder/e-handel; Skor; Skor och tillbehör - produktion; Producenter",Stockholm,Stockholm,Stockholm,,,2957000,2024-12,in_band,true,1-4,,,,,https://oliviarestauranger.se,https://www.allabolag.se/foretag/olivia-of-sweden-ab/stockholm/-/2KI6X31I5YHGY,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:oliviarestauranger.se(score=14)
556106-2810,Aktiebolaget Karlskoga Trätoffelfabrik,Aktiebolaget Karlskoga Trätoffelfabrik,Skor,Skor,Skor; Skor och tillbehör - produktion; Producenter,Örebro,Karlskoga,Karlskoga,691 38,Ekebyvägen 1,2950000,2024-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/aktiebolaget-karlskoga-tratoffelfabrik/karlskoga/-/2JYWVIYI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=Aktiebolaget%20Karlskoga%20Tr%C3%A4toffelfabrik%20hemsida | ddg_candidates:10 | ddg_no_name_match
559272-6052,Filip Sko & Nyckelservice AB,Filip Sko & Nyckelservice AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Skåne,Helsingborg,Ödåkra,254 69,Marknadsvägen 9,2931000,2025-08,in_band,true,3,,,,,,https://www.allabolag.se/foretag/filip-sko-och-nyckelservice-ab/helsingborg/-/2KHRJ1GI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556823-2028,Lise J Mode & Present AB,Lise J Mode & Present AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor; Finansbolag, finansiella tjänster; Värdepappershandel",Västra Götaland,Vara,Vedum,534 60,Vedum Måsagården 2,2930000,2025-08,in_band,true,2,,0735298742,,,,https://www.allabolag.se/foretag/lise-j-mode-och-present-ab/vara/-/2K36JBWI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556716-1962,Cissi & Lotta Mode AB,Cissi & Lotta Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Kronoberg,Ljungby,Ljungby,341 36,Drottninggatan 36,2921000,2025-04,in_band,true,2,,,,,https://www.cissiochselma.se,https://www.allabolag.se/foretag/cissi-och-lotta-mode-ab/ljungby/-/2K2JLNUI63II4,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:cissiochselma.se(score=14)
556583-4552,Ekonominavigation i Karlskrona AB,Ekonominavigation i Karlskrona AB,Mode,"Redovisning, bokföring","Redovisning, bokföring; Företagsutveckling; Skatterådgivning",Blekinge,Karlskrona,Karlskrona,371 33,Norra Smedjegatan 2,2914000,2024-12,in_band,true,3,,0455-694980,info@ekonominavigation.se,https://www.ekonominavigation.se/,https://www.ekonominavigation.se/,https://www.allabolag.se/foretag/ekonominavigation-i-karlskrona-ab/karlskrona/-/2K1R5FCI5YGRY,already_present,,
559016-6145,Täby Vallentuna Hudvårdssalong AB,Täby Vallentuna Hudvårdssalong AB,Hudvård,Hälsotjänster,Hälsotjänster,Stockholm,Vallentuna,Vallentuna,186 31,Centralvägen 12,2902000,2025-06,in_band,true,4,,,,,http://www.vallentunahudvardssalong.se,https://www.allabolag.se/foretag/taby-vallentuna-hudvardssalong-ab/vallentuna/-/2KG8NSXI63IHB,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/t%C3%A4by+vallentuna+hudv%C3%A5rdssalong/t%C3%A4by/invyammtu | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556759-7025,Aktiv Hudvård I Stockholm AB,Aktiv Hudvård I Stockholm AB,Hudvård,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Detaljhandel; Butikshandel; Hudvårdsprodukter",Stockholm,Stockholm,Stockholm,111 57,Mäster Samuelsgatan 49,2896000,2025-06,in_band,true,3,,,,,https://www.aktivhudvard.se/,https://www.allabolag.se/foretag/aktiv-hudvard-i-stockholm-ab/stockholm/-/2K2SXCXI63IIB,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/aktiv+hudv%C3%A5rd/stockholm/nnsydioq | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556597-7286,Säkra Forum i Nacka AB,Säkra Forum i Nacka AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Stockholm,Botkyrka,Tullinge,146 52,Vintervägen 1 a,2853000,2025-12,in_band,true,4,,,,,https://www.instagram.com/sakraforum,https://www.allabolag.se/foretag/sakra-forum-i-nacka-ab/botkyrka/-/2K1U7K6I5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/s%C3%A4kra+forum+i+nacka+ab/nacka/ikggtyfkl | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559048-9646,Frölunda Skomakeri AB,Frölunda Skomakeri AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Västra Götaland,Göteborg,Västra Frölunda,421 42,Lilla Marconigatan 35,2847000,2025-02,in_band,true,1-4,,031455212,,,https://www.frolundatorg.se,https://www.allabolag.se/foretag/frolunda-skomakeri-ab/goteborg/-/2KGFLF2I5YHGY,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:frolundatorg.se(score=14)
556985-6015,Mr Mint R & R AB,Mr Mint R & R AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer; Möbler; Bilar; Bilreparationer,Stockholm,Järfälla,Järfälla,175 43,Kassavägen 2,2780000,2025-04,in_band,true,2,,,,,http://www.colorglo.se,https://www.allabolag.se/foretag/mr-mint-r-och-r-ab/jarfalla/-/2K45CENI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/colorglo+j%C3%A4rf%C3%A4lla/j%C3%A4rf%C3%A4lla/jgpyfccmn | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559083-3371,Södermalms sko o nyckelservice AB,Södermalms sko o nyckelservice AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Stockholm,Stockholm,Stockholm,116 30,Folkungagatan 102,2744000,2024-12,in_band,true,3,,,,,http://www.sodermalmskonyckel.se/,https://www.allabolag.se/foretag/sodermalms-sko-o-nyckelservice-ab/stockholm/-/2KGMYMZI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/s%C3%B6dermalms+sko+o+nyckelservice+ab/stockholm/npyknuecm | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556899-8198,Svärdsjö Data & Hemelektronik AB,Svärdsjö Data & Hemelektronik AB,Hemelektronik,"Radio TV, video","Radio TV, video; Detaljhandel",Dalarna,Falun,Svärdsjö,790 23,Borgärdesvägen 27,2722000,2025-08,in_band,true,1,,,,,http://www.svardsjodata.se,https://www.allabolag.se/foretag/svardsjo-data-och-hemelektronik-ab/falun/-/2K3MYIEI5YH3M,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/svardsjo-data-och-hemelektronik-ab/sv%C3%A4rdsj%C3%B6/acrdcops | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556873-3231,Mode City i Gnesta AB,Mode City i Gnesta AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Södermanland,Gnesta,Gnesta,646 31,Stora Torget 1,2721000,2024-12,in_band,true,2,,,,,https://lundbladsherrmode.se,https://www.allabolag.se/foretag/mode-city-i-gnesta-ab/gnesta/-/2K3HA27I63II4,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:lundbladsherrmode.se(score=14)
556749-0882,Moderna Smycken i Ulricehamn AB,Moderna Smycken i Ulricehamn AB,Smycken,"Klockor, ur","Klockor, ur; Guld, silver, ädelstenar; Grossister",Västra Götaland,Ulricehamn,Hökerum,523 98,Ekeslunda 204,2713000,2024-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/moderna-smycken-i-ulricehamn-ab/ulricehamn/-/2K2QNGII5YEZ0,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
559462-2226,Inez & Ivar - mode å sånt AB,Inez & Ivar - mode å sånt AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor; Skor - detaljister; Läder och lädervaror; Läder, skor, inredning, reseeffekter och textilier",Dalarna,Älvdalen,Älvdalen,796 30,Dalgatan 71 a,2706000,2025-12,in_band,true,1,,,,,,https://www.allabolag.se/foretag/inez-och-ivar-mode-a-sant-ab/alvdalen/-/2KIW64YI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559303-5412,Dahls Sko & Mode Aktiebolag,Dahls Sko & Mode Aktiebolag,Mode,Konfektion,Konfektion; Kläder; Grossister,Västra Götaland,Vänersborg,Vänersborg,462 33,Edsgatan 19,2704000,2024-12,in_band,true,2,,,,,https://www.dahls.se,https://www.allabolag.se/foretag/dahls-sko-och-mode-aktiebolag/vanersborg/-/2KHY5QSI63II4,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:dahls.se(score=14)
556818-3809,FOTTEKNIK VÄST AB,FOTTEKNIK VÄST AB,Skor,Skor,Skor; Skor och tillbehör - produktion; Producenter,Halland,Kungsbacka,Kungsbacka,434 37,Energigatan 12 Bv,2704000,2025-12,in_band,true,2,,030017139,,,http://www.fotteknik.se,https://www.allabolag.se/foretag/fotteknik-vast-ab/kungsbacka/-/2K35I4HI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/fotteknik+v%C3%A4st+ab/kungsbacka/hmgtfjnng | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556824-4791,Marcus Davidsons Skomakeri AB,Marcus Davidsons Skomakeri AB,Skor,Skor,"Skor - detaljister; Detaljhandel; Butikshandel; Kläder, skor; Skor; Läder och lädervaror; Reparatörer",Uppsala,Uppsala,Uppsala,753 20,Vaksalagatan 14 Bv,2701000,2025-12,in_band,true,1,,,,,,https://www.allabolag.se/foretag/marcus-davidsons-skomakeri-ab/uppsala/-/2K36T6FI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556652-5696,M & J Mode AB,M & J Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Östergötland,Motala,Motala,591 30,Prästgatan 4 b Bv,2699000,2025-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/m-och-j-mode-ab/motala/-/2K25YPSI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556388-9319,Mode City i Ljungby Aktiebolag,Mode City i Ljungby Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Kronoberg,Ljungby,Ljungby,341 43,Storgatan 19 Lgh 1201,2697000,2025-08,in_band,true,2,,037213400,,,,https://www.allabolag.se/foretag/mode-city-i-ljungby-aktiebolag/ljungby/-/2K0LGH3I63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:58 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556841-7975,AB Lekakel,AB Lekakel,Leksaker,Byggmästare,Byggmästare; Fastighetsförvaltning,Dalarna,Leksand,Tällberg,793 70,Laknäs Svigattu 4,2688000,2025-12,in_band,true,1,,,,,,https://www.allabolag.se/foretag/ab-lekakel/leksand/-/2K3AIT3I5YDDT,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_candidates:60 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556585-8239,LMK Trädgård och Fritid i Hagfors AB,LMK Trädgård och Fritid i Hagfors AB,Trädgård,Trädgårdsanläggningar,"Trädgårdsanläggningar; Markentreprenörer, anläggningsentreprenörer; Parkanläggningar",Värmland,Hagfors,Hagfors,683 33,Görsjöv. 6,2674000,2024-12,in_band,true,3,,0563 10060,lmk.hagfors@telia.com,http://www.lmktradgardofritid.se,http://www.lmktradgardofritid.se,https://www.allabolag.se/foretag/lmk-tradgard-och-fritid-i-hagfors-ab/hagfors/-/2K1RNPBI5YI51,already_present,,
559165-7720,Cederqvist Consulting & Craft AB,Cederqvist Consulting & Craft AB,Skor,Skor,"Konsulter; Datakonsulter; Producenter; Läder och lädervaror - tillverkning; Läder och lädervaror; Reseeffekter; Skor; Skor och tillbehör - produktion; Internet - Konsulter, operatörer; Trävaror; Trävaror - produktion",Stockholm,Stockholm,Stockholm,115 42,Artemisgatan 5 b,2669000,2025-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/cederqvist-consulting-och-craft-ab/stockholm/-/2KH4MPKI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:57 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
559084-0038,Ringens sko & nyckelservice i Varberg AB,Ringens sko & nyckelservice i Varberg AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer; Tvätterier,Halland,Varberg,Varberg,432 41,Västra Vallgatan 2,2655000,2025-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/ringens-sko-och-nyckelservice-i-varberg-ab/varberg/-/2KGN3S6I5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=Ringens%20sko%20%26%20nyckelservice%20i%20Varberg%20AB%20hemsida | ddg_candidates:10 | ddg_no_name_match
556651-0656,Gordons Mode AB,Gordons Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Västerbotten,Skellefteå,Skellefteå,931 32,Nygatan 34,2648000,2025-12,in_band,true,1,,0706634748,,,http://gordonsmode.se/,https://www.allabolag.se/foretag/gordons-mode-ab/skelleftea/-/2K25N40I63II4,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/gordons+mode+ab/skellefte%C3%A5/akpsbddf | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559069-6364,TrädgårdSmart i Sverige AB,TrädgårdSmart i Sverige AB,Trädgård,Trädgårdsanläggningar,Trädgårdsanläggningar; Byggmästare; Järnvaror; Detaljhandel; Butikshandel; Parkanläggningar,,,,,,2638000,2025-12,in_band,true,1,,010-2146150,info@tradgardsmart.se,https://tradgardsmart.se,https://tradgardsmart.se,https://www.allabolag.se/foretag/tradgardsmart-i-sverige-ab/-/-/2KGK0X8I5YI51,already_present,,
556039-5518,Euro Clogs AB,Euro Clogs AB,Skor,Skor,Skor; Skor och tillbehör - produktion; Producenter; Detaljhandel; Detaljhandel - annat; Butikshandel,Kronoberg,Uppvidinge,Alstermo,364 43,Larmgatan 10,2636000,2024-12,in_band,true,2,,,,,https://www.euro-clogs.se,https://www.allabolag.se/foretag/euro-clogs-ab/uppvidinge/-/2JYIKN2I5YHGY,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_picked:euro-clogs.se(score=22)
559299-1805,Malmö Tvätt & Klädservice AB,Malmö Tvätt & Klädservice AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Skåne,Malmö,Malmö,211 19,Stora Varvsgatan 24 b,2624000,2024-12,in_band,true,4,,,,,https://malmotvatt.se,https://www.allabolag.se/foretag/malmo-tvatt-och-kladservice-ab/malmo/-/2KHX83HI5YHGY,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:malmotvatt.se(score=14)
556183-1495,L.P. Mode Lennart Pålsson Aktiebolag,L.P. Mode Lennart Pålsson Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Skåne,Helsingborg,Helsingborg,252 19,Carl Krooks Gata 44,2617000,2024-12,in_band,true,1,,,,,,https://www.allabolag.se/foretag/l-p-mode-lennart-palsson-aktiebolag/helsingborg/-/2JZDCNBI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559194-9507,Tilva Stålsmycken AB,Tilva Stålsmycken AB,Smycken,Detaljhandel - annat,Detaljhandel - annat; Detaljhandel; Postorder/e-handel,Halland,Kungsbacka,Frillesås,439 63,Fringshultsvägen 150,2579000,2025-06,in_band,true,0,,,,,https://tilva.se,https://www.allabolag.se/foretag/tilva-stalsmycken-ab/kungsbacka/-/2KHAVURI63ILV,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:67 | brave_picked:tilva.se(score=14)
559372-2639,Skor & Väskor I Lerum AB,Skor & Väskor I Lerum AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Västra Götaland,Lerum,Gråbo,443 40,Lugnets Hage 5,2570000,2025-12,in_band,true,3,,,,,,https://www.allabolag.se/foretag/skor-och-vaskor-i-lerum-ab/lerum/-/2KICW0FI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=Skor%20%26%20V%C3%A4skor%20I%20Lerum%20AB%20hemsida | ddg_candidates:11 | ddg_no_name_match
559057-7788,Skomakeriet Plus AB,Skomakeriet Plus AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Västra Götaland,Lerum,Floda,448 36,Gräsvägen 10 d,2552000,2025-09,in_band,true,1-4,,,,,,https://www.allabolag.se/foretag/skomakeriet-plus-ab/lerum/-/2KGHHFGI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559087-7774,Levino service Aktiebolag,Levino service Aktiebolag,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Skåne,Malmö,Malmö,211 19,Stora Varvsgatan 9 b,2535000,2024-12,in_band,true,2,,,,,http://www.levino.se/,https://www.allabolag.se/foretag/levino-service-aktiebolag/malmo/-/2KGNWWEI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/levino+service+ab/malm%C3%B6/aqrxjnsv | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559410-2310,LA:S HUDVÅRD AB,LA:S HUDVÅRD AB,Hudvård,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Detaljhandel; Butikshandel",Örebro,Örebro,Glanshammar,705 96,Ekbacken 636,2531000,2025-03,in_band,true,2,,,,,,https://www.allabolag.se/foretag/la-s-hudvard-ab/orebro/-/2KIL0YUI63IIB,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556705-6667,Justinas Mode AB,Justinas Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Västernorrland,Sundsvall,Kvissleby,862 31,Affärsgatan 14 d,2524000,2025-06,in_band,true,2,,,,,https://www.justinasmode.se,https://www.allabolag.se/foretag/justinas-mode-ab/sundsvall/-/2K2HCEZI63II4,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=Justinas%20Mode%20AB%20hemsida | ddg_candidates:10 | ddg_picked:justinasmode.se(score=22)
559123-8661,Ekonomico AB,Ekonomico AB,Mode,"Redovisning, bokföring","Redovisning, bokföring; Skatterådgivning; Företagsutveckling",Västra Götaland,Göteborg,Hisings Backa,422 44,Nya Tingstadsgatan 1,2518000,2024-12,in_band,true,4,,031-52 40 00,info@ekonomico.se,https://ekonomico.se,https://ekonomico.se,https://www.allabolag.se/foretag/ekonomico-ab/goteborg/-/2KGVND1I5YGRY,already_present,,
559528-9629,KJ Marketing Sweden AB,KJ Marketing Sweden AB,Mode,"Video, film - Inspelning, produktion","Video, film - Inspelning, produktion; Marknadsföringskonsulter; Reklambyråer",Skåne,Kristianstad,Kristianstad,291 34,Östra Kaserngatan 4 b,,,unknown,true,1-4,,0763262205,info@kjmarketingsweden.com,https://kjmarketingsweden.com/,https://kjmarketingsweden.com/,https://www.allabolag.se/foretag/kj-marketing-sweden-ab/kristianstad/-/2KJAH3XI5YIK9,already_present,,
556928-6932,Anderssons Hemelektronik AB,Anderssons Hemelektronik AB,Hemelektronik,"Radio TV, video","Radio TV, video; Detaljhandel",Södermanland,Oxelösund,Oxelösund,613 30,Järntorget 4,,,unknown,true,1-4,,,,,,https://www.allabolag.se/foretag/anderssons-hemelektronik-ab/oxelosund/-/2K3T5ASI5YH3M,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556808-7091,RHPC Hemelektronik i Karlshamn AB,RHPC Hemelektronik i Karlshamn AB,Hemelektronik,"Radio TV, video","Radio TV, video; Detaljhandel",Blekinge,Karlshamn,Karlshamn,374 32,Nyemöllevägen 3 c,0,2024-12,unknown,true,1,,,,,,https://www.allabolag.se/foretag/rhpc-hemelektronik-i-karlshamn-ab/karlshamn/-/2K33FHVI5YH3M,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
