OrgNr,Name,Email,Phone,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
5592302151,Hisstransporter i Sverige AB,info@hisstransporter.se,+46734194617,Kreditinstitut,Övriga skulder till kreditinstitut,163045,0,,,
5592302631,Stomkonsult Holding i Sverige AB,larsjohan@stomkonsult.se,,,,,,,,
5592303050,Stolta BSB AB,,,,,,,,,
5592303258,Helgö Form AB,jenslarsson1@live.se,,,,,,,,
5592303316,Bredska Kvarn AB,bredskakvarnab@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,2018634,2918227,Övriga skulder till kreditinstitut,1124496,1124496
5592303357,Stensro Bygg AB,gillis.stensrobygg@gmail.com,+46725777037,,,,,,,
5592303555,Optimal EL STHLM AB,optimal.el.sthlm@gmail.com,,,,,,,,
5592303639,N.A Måleritjänst AB,nicklas@namaleri.se,,,,,,,,
5592303670,Johanssons måleri Falkenberg AB,,,,,,,,,
5592303746,Eider Invest AB,kontakt@eiderinvest.com,,Kreditinstitut,Övriga skulder till kreditinstitut,44523975,4518500,Övriga skulder till kreditinstitut,96,90094500
5592303811,Svenska Naturbyggarna AB,kontakt@naturbyggarna.se,+46760086099,,,,,,,
5592304090,Stengårds El Höglandet AB,,+46703914111,,,,,,,
5592304496,Trädgårdsmästarna i Värmland AB,hej@tradgardvarmland.se,+46702724466,,,,,,,
5592304561,Omdal Bygg AB,omdalbyggab@gmail.com,,,,,,,,
5592304603,Karlssons Motor & Mekan AB,,,,,,,,,
5592305121,Solbacken Telecom AB,anders.dillner@hotmail.com,,,,,,,,
5592305808,P M Golvservice AB,info@pmgolvservice.se,+46702657801,,,,,,,
5592305915,Snesslinge Bygg AB,,,,,,,,,
5592306319,Nolebrunn Invest AB,henrik.gustafsson@wingus.se,,,,,,,,
5592306475,TRBRA AB,,,,,,,,,
5592306517,Erik Hellsvik AB,erik.hellsvik@akron.se,,,,,,,,
5592306764,BOTHNIA HANDEL & HANTERING AB,tony_guldbrandsson@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,048400,,Övriga skulder till kreditinstitut,548,40050400
5592307432,M8 Berg AB,info@m8berg.se,,Kreditinstitut,Övriga skulder till kreditinstitut,33,46168049,,,
5592307705,Lundblad Maskin & Mekservice AB,,,,,,,,,
5592307713,Järnklingan AB,robban@jarnklinganab.com,+46704101078,Kreditinstitut,Övriga skulder till kreditinstitut,0126000,,Övriga skulder till kreditinstitut,253998,144000
5592307721,Piggårdens Entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,7486,225836,Övriga skulder till kreditinstitut,99396,129396
5592308091,Abrahamssons Entreprenad AB,,+46731834879,Kreditinstitut,Övriga skulder till kreditinstitut,61295058,1901959,Övriga skulder till kreditinstitut,241404,293140
5592308133,Ringby Underhåll & Fastighetsservice AB,,,,,,,,,
5592308562,Mickes Dörrservice AB,,,,,,,,,
5592308737,OGP Bygg AB,ogpbygg@gmail.com,,,,,,,,
5592308786,IV Bygg & Tak AB,,,,,,,,,
5592308836,Måleritjänster i Umeå AB,info@maleritjanster.com,+46768408736,,,,,,,
5592309214,Lyftprenad AB,info@lyftprenad.se,+468264644,Kreditinstitut,Övriga skulder till kreditinstitut,2434294,3862500,,,
5592310014,Järnebrants Elektriska AB,andreas@jarnebrant.se,,,,,,,,
5592310261,Petronel Bygg AB,,,,,,,,,
5592310279,WP Bygg AB,,,,,,,,,
5592311087,ASTERIA BYGG & FASTIGHETER AB,info@asteriabygg.se,,,,,,,,
5592311111,Stellan A Åkeri i Tullinge AB,,,,,,,,,
5592311400,Lyséns Entreprenad AB,lysensentreprenad@gmail.com,,,,,,,,
5592311855,Tjörns Glasmästeri AB,info@tjornsglas.se,+46304600550,Kreditinstitut,Övriga skulder till kreditinstitut,0,79153,Övriga skulder till kreditinstitut,0,50004
5592311939,Dala Entreprenad Service AB,carina@dalaentreprenadservice.se,+46791007730,,,,,,,
5592312028,FABAS AB,fabas.ab@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,186690,799146,Övriga skulder till kreditinstitut,279168,0
5592312127,Wallins Hemservice AB,,,,,,,,,
5592312291,Nordtek Norr AB,benny.no@hotmail.com,,,,,,,,
5592312309,Bodefälts Bilservice AB,bodefalt@telia.com,+4638230948,,,,,,,
5592313232,Kraft och Ledning i Sverige AB,jonas@kraftochledning.se,,,,,,,,
5592313661,Frohlund Fastigheter AB,gabriella@jfb.nu,,Kreditinstitut,Övriga skulder till kreditinstitut,1992000,630200,,,
5592313679,Micael Molander Bygg & anlägg AB,micael.molander@gmail.com,,,,,,,,
5592314198,Dala Rail Invest AB,kalle.bjorklund@dalarail.com,,,,,,,,
5592314255,Glasmagasin1 i Göteborg AB,danyoav@hotmail.com,,,,,,,,
5592314826,Reko Bygg Jämtland AB,rekobygg@hotmail.com,,,,,,,,
5592315302,Svensson Stock & Sten AB,lindasvensson.v@gmail.com,,,,,,,,
5592315336,Fiskebäcks Utvecklings AB,office@gifico.se,,,,,,,,
5592316029,Huber Sverige AB,lukas.huber@broprojekt.se,,,,,,,,
5592316045,Bussjö Entreprenad AB,,,,,,,,,
5592316326,Telge Lackering AB,lars@telgelack.se,,,,,,,,
5592316524,Eddis Bygg & Alltjänst AB,eddisbygg@hotmail.com,+46706933682,Kreditinstitut,Övriga skulder till kreditinstitut,69078,0,,,
5592316615,Lundgrens bygg Gotland AB,,+46733646491,,,,,,,
5592316698,Ulrika Wallin Consulting AB,,,,,,,,,
5592316920,J Lindbloms Bygg & Fastigheter AB,jocke.lindblom@gmail.com,,,,,,,,
5592316961,PSP Byggkvalité I Eskilstuna AB,pspbyggkvalite@outlook.com,,,,,,,,
5592317290,Adde Plåt och Tak AB,info@adde-plat.com,+46738536306,,,,,,,
5592317704,Lars Erikssons Schakt & Gräv AB,larseriksson149@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,2292,85745900,,,
5592317738,Störjagårds Entreprenad AB,,,,,,,,,
5592318132,Anders Sjöö AB,,,,,,,,,
5592318298,Axelsson Contructor & Consulting AB,,,,,,,,,
5592318447,WL KONSULT & FASAD AB,mats@mwfasad.se,,,,,,,,
5592318546,Bergvärme i Bergslagen AB,bergvarmeib@gmail.com,,,,,,,,
5592318959,AB Byggkonsult i norr,andreas@vpabygg.se,,,,,,,,
5592319072,Snickar Mats Andersson AB,,,,,,,,,
5592319155,Klintlöfs Byggservice AB,a.klintlof@gmail.com,+4649837080,,,,,,,
5592319304,ROBERT NYBERG PROJEKT AB,rnprojekt@rnprojekt.se,+46705676359,Kreditinstitut,Övriga skulder till kreditinstitut,144401,0,Övriga skulder till kreditinstitut,32898,0
5592319312,Hennings Damm & Trädgård AB,info@henningsdot.se,+46733291772,Kreditinstitut,Övriga skulder till kreditinstitut,0,6000,,,
5592319478,Lnp bygg AB,linus.nilsson@lnpbygg.se,,,,,,,,
5592319569,Byggkonstruktion i Örebro AB,,+46708644369,,,,,,,
5592319726,WD konsult & entreprenad AB,tor.walvenius@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,01254,,,,
5592320062,Brp Gräv Aktiebolag,anton@skedeviblabar.se,,Kreditinstitut,Övriga skulder till kreditinstitut,1242751,1665879,,,
5592320146,A. Mattsson Bygg AB,amattssonbygg@gmail.com,+46706500516,,,,,,,
5592320583,Mofallius AB,daniel@mofallius.se,,,,,,,,
5592320666,2A i Gävle AB,anders.parner@garageportexperten.se,,,,,,,,
5592320898,Toivos Snickerier i Fiskebäckskil AB,toivos.snickerier@hotmail.com,,,,,,,,
5592321052,Sondell Betong & Anläggning AB,johan-johanna@hotmail.com,,,,,,,,
5592321458,Bygg & Montage Solgården AB,solgardensbygg@gmail.com,+46708988586,,,,,,,
5592321516,Tostareds Bygg och Förvaltning AB,,,,,,,,,
5592321672,Olaussons Vvs AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,17689,70756,Övriga skulder till kreditinstitut,53067,53067
5592321839,Robert Bygg Badrum & Måleri AB,info@robertbyggbadrum.se,,,,,,,,
5592321888,R Ekbloms Mekanikstjänst AB,rikard@ekblomab.se,,,,,,,,
5592321987,V.I.P Security Service InVest AB,info@vipsecurityservice.se,+46313869933,,,,,,,
5592322092,Selvarey AB,andersclaus@live.se,,,,,,,,
5592322142,EASTech AB,,,,,,,,,
5592322266,Gangefors Säkerhet AB,,,,,,,,,
5592322399,Marin & Bygg Saltsjö-Boo AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,41,89993816,,,
5592322803,N.Olsson's Bygg & Entreprenad AB,niklasolsson@hotmail.com,,,,,,,,
5592323066,Dannes Betonggolv AB,info@acwredovisning.se,,,,,,,,
5592323074,RJ Opto & Consulting AB,robin@rjopto.com,,,,,,,,
5592323082,Askims Drift & Service AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,41938493,2281198,Övriga skulder till kreditinstitut,1140592,0
5592323355,Susan Silverbergs stadsutveckling AB,susan.silverberg@live.se,,,,,,,,
5592323777,Fyrstads Bergsprängning AB,fyrstads.berg@gmail.com,+46704690220,,,,,,,
5592323926,GEPAB Sverige AB,gustafhessling@hotmail.com,,,,,,,,
5592323934,Hammar Plåtslageri AB,Info@hammarplatslageri.se,+46708929010,Kreditinstitut,Övriga skulder till kreditinstitut,544312,125500,Övriga skulder till kreditinstitut,66,63652092
5592324122,AZ Business AB,business_az@yahoo.com,,Kreditinstitut,Övriga skulder till kreditinstitut,581137,0,,,
5592324726,Johado Consulting AB,nossfloda_j@hotmail.com,,,,,,,,
5592324841,Deurells Måleri AB,stefan@deurellsmaleri.se,+46485500560,,,,,,,
5592325137,Freight Consulting Sweden AB,stjo@fcsab.com,+46733256389,,,,,,,
5592325228,Jokkmokks Elservice AB,sonny.fjallstrom@gmail.com,+46702820704,,,,,,,
5592325376,Sonetum AB,,,,,,,,,
5592326523,Lumisa Eco Städ AB,stockholm.ecostad@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,132320,181173,,,
5592326655,Fremobygg AB,fremo.fredriksson@gmail.com,,,,,,,,
5592326853,VVS Hjelm & Co AB,ekonomi@hjelm-co.com,,,,,,,,
5592327133,Sala Bygg & Rör AB,patrikolsson94@outlook.com,,,,,,,,
5592327539,All in One Sweden AB,info@aiosweden.se,+46433567030,,,,,,,
5592327620,Bygg & Snickeri Kristianstad AB,info@byggsnickeri.nu,,Kreditinstitut,Övriga skulder till kreditinstitut,502,6557,Övriga skulder till kreditinstitut,502,1252
5592327703,Årekulla Bygg AB,,,,,,,,,
5592328164,RASMUS ANDERS WALLIN INTERIÖR AB,alexander@rawinterior.se,,,,,,,,
5592328404,Kråkslottets Måleri AB,chertzman@gmail.com,,,,,,,,
5592328552,Andra bygg AB,eric.lejeby@yahoo.se,,,,,,,,
5592328719,Leibel Montage AB,montage@leibel.se,,Kreditinstitut,Övriga skulder till kreditinstitut,120954,0,Övriga skulder till kreditinstitut,17400,0
5592328842,El och Konsulttjänst i Halmstad AB,daniel.landin15@gmail.com,,,,,,,,
5592328933,Täby Bygg & Montage AB,tabybygg@hotmail.com,,,,,,,,
5592329774,Bröderna Lindh Bygg AB,rogerlindh@hotmail.com,,,,,,,,
5592329816,Schyllert Bygg AB,,,,,,,,,
5592330160,SPS Bygg & Snickeri AB,info@spsbygg.se,,,,,,,,
5592330301,Mackan i Bovall AB,mackanibovall@hotmail.com,,,,,,,,
5592330384,Långsjö Trading AB,info@langsjotrading.se,,,,,,,,
5592330541,Mattes Montering AB,mattesmontering@gmail.com,,,,,,,,
5592330681,N Lindblad Form & Betong AB,info@lindbladbetong.se,+46736733336,,,,,,,
5592330699,Rörstammen i Södertälje AB,info@rorstammen.se,,Kreditinstitut,Övriga skulder till kreditinstitut,347615,574175,Övriga skulder till kreditinstitut,143172,0
5592330814,NEXA Bygg AB,info@nexabygg.se,,,,,,,,
5592331192,Assi Bygg & Renovering AB,samah_love111@hotmail.com,,,,,,,,
5592331283,J. R. Johnsson Bleck-och Plåtslageri AB,info@jrjohnsson.se,+4631245168,,,,,,,
5592331291,DICRO Fast & Vent AB,info@dicro.se,+46730948108,Kreditinstitut,Övriga skulder till kreditinstitut,51281000,1365000,Övriga skulder till kreditinstitut,84,00084000
5592331663,Sundells Bygg på Orust AB,,+46730930834,,,,,,,
5592331887,Aschx grundKONSULT AB,aschx94@gmail.com,,,,,,,,
5592332109,AM Achievement AB,albin@am-achievement.se,+46730853891,,,,,,,
5592332471,Nymans Resurser AB,anette.nyman.61@gmail.com,,,,,,,,
5592332596,Mazzi i Norden AB,info@mazziab.se,+46767860807,,,,,,,
5592332778,Thord Dahl Bygg & Fastighet AB,thord.dahl66@gmail.com,,,,,,,,
5592333495,Velebit Måleri AB,info@velebitmaleri.se,+46702020212,,,,,,,
5592333610,Enevi Bygg AB,mikael.enevi@icloud.com,+46702978256,,,,,,,
5592333644,Carlsro Håltagning AB,daniel@carlsro.nu,,,,,,,,
5592333685,Dala Bygg & Trädgård AB,,,,,,,,,
5592334170,Alenstål Elmontage AB,david.delamontage@gmail.com,,,,,,,,
5592334253,Karlsro Industriservice AB,,,,,,,,,
5592334279,GMC Nordic Transport & Logistics AB,,,,,,,,,
5592334394,House of Wood Vallby AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,900000,0,Övriga skulder till kreditinstitut,350000,350000
5592334543,TerraQ AB,niclas@nj81.se,,,,,,,,
5592334956,Bagaregränd bygg AB,,,,,,,,,
5592334972,Jörgen Johansson Åkeri i Skorped AB,,,,,,,,,
5592335292,Khel Måleri i Bromölla AB,info@khel.se,+46761421512,,,,,,,
5592335359,Åkers Gräv AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,51002381,0,Övriga skulder till kreditinstitut,2796,0
5592335557,Ahl & Näslund AB,kontakt@ahlnaslund.se,,Kreditinstitut,Övriga skulder till kreditinstitut,430727,569488,,,
5592335615,Sjögren Mur & Bygg AB,eriksjogren@hotmail.com,,,,,,,,
5592336068,Tomas Bergström plåt AB,,,,,,,,,
5592336225,PaJo Produktion AB,johansson.pa@gmail.com,,,,,,,,
5592336332,ByggTek Bergslagen AB,,+46706236919,,,,,,,
5592336597,Algust AB,mathias@algust.se,,,,,,,,
5592336696,Plumber Jämtland AB,erik@plumber.nu,,,,,,,,
5592337108,T-son EL AB,kristofer@t-sonel.se,+46702332380,,,,,,,
5592337116,BITAB El & Undertak AB,info@bitab.se,,,,,,,,
5592337199,Johans Plattsättning i Skåne AB,skarholma@live.se,,,,,,,,
5592337892,Nyströms Entreprenad i Grums Aktiebolag,,+46730502003,,,,,,,
5592337983,Plåtfabriken Sverige AB,alexricciuti@hotmail.com,,,,,,,,
5592338171,Lovelboy AB,lauvsethelge@gmail.com,,,,,,,,
5592338502,Middelman Engineering AB,anders.middelman@epc-group.se,,,,,,,,
5592338791,Jamtgard AB,,,,,,,,,
5592338916,Glasalux AB,info@glasalux.se,,,,,,,,
5592340128,"Johans Automation, El & Service AB",johan79carlsson@gmail.com,,,,,,,,
5592340334,DX Fönstergrupp AB,,+46411244858,,,,,,,
5592340664,GH Bygg och Fastighet AB,jonashanner@me.com,,,,,,,,
5592340946,Kabeldragarna i Väst AB,oliv3r_lyckdal@hotmail.com,,,,,,,,
5592341068,Åredalens Hantverk & Hundsport AB,arehundsport@gmail.com,,,,,,,,
5592341191,HLR Gävleborg AB,d_sallum@hotmail.com,,,,,,,,
5592341209,Hamreängets Bygg & Snickeri AB,emil@hamreanget.se,+46735918243,Kreditinstitut,Övriga skulder till kreditinstitut,5249,247630,Övriga skulder till kreditinstitut,57,13257132
5592341688,Eds Snickeri & Fastighet AB,,,,,,,,,
5592341852,KMAE Väggmontering AB,matskrohne@gmail.com,,,,,,,,
5592342280,Magnus Montage & Bygg AB,,,,,,,,,
5592342454,JRX Maskin AB,robertjohansson123@gmail.com,,,,,,,,
5592342579,Lindbergs bygg och måleri AB,,+46705191480,,,,,,,
5592342744,Pretty Hollow AB,elinjen@gmail.com,,,,,,,,
5592342926,El & Lantbruk i Odensala AB,dl.rokbacken@outlook.com,,,,,,,,
5592343080,Jimmy Rolfsson Bygg och Renovering AB,jrbyggab1@gmail.com,+46708375551,,,,,,,
5592343213,Hasselösunds Bygg AB,henrixfiske76@hotmail.se,,,,,,,,
5592343775,Ka Karlsson AB,ka_karlsson80@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,020533,,,,
5592343809,Hyper Bygg & Entreprenad AB,pwbyggab@outlook.com,,,,,,,,
5592343841,Mendtech AB,ro_sjelin@hotmail.com,,,,,,,,
5592344872,P.P. Specialtransport AB,ppspecialtransport@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,342946,567932,Övriga skulder till kreditinstitut,281060,198300
5592345333,PE Byggplåtomera AB,info@pchusbyggen.se,,,,,,,,
5592345440,LMT Maskin & Transport AB,Info@lmt.nu,+46907606070,,,,,,,
5592345606,Tornberg Maskintjänst AB,f.tornberg97@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,4099097,1448718,Övriga skulder till kreditinstitut,602803,440006
5592346455,ELEKTROHYR I MÄLARDALEN AB,,+468911319,,,,,,,
5592346794,PN Projekt AB,peter.norden90@gmail.com,,,,,,,,
5592346877,Hot'n Cold Kylteknik AB,christian.hotncold@gmail.com,+4647065500,,,,,,,
5592346992,Nacksving AB,alexanderboij@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,2097588,1070506,,,
5592347115,Exklusiva Golv Rasmus Léman AB,Rasmus@exklusivagolv.com,+46760167666,,,,,,,
5592347222,Valldur AB,morgan@vallkraft.se,,,,,,,,
5592347297,GBB Syd AB,,,,,,,,,
5592347644,Divator AB,sara.fs@telia.com,,,,,,,,
5592347743,Hernö Golv AB,,,,,,,,,
5592347875,No 47 Stockholm AB,friskagolv@gmail.com,,,,,,,,
5592347891,Sörmlands Betonghåltagning AB,marcus@sormlandsbth.se,,,,,,,,
5592348261,Sandquist Bygg AB,Mikael@sandquistbyggab.se,+46701704914,,,,,,,
5592349301,Slätviken Bygg & Snickeri AB,,,,,,,,,
5592349459,Z-Plattsättning AB,zplattsattning@gmail.com,,,,,,,,
5592349582,NYAN Invest AB,info@nyaninvest.se,,,,,,,,
5592349723,Skånsk Rivtjänst AB,,,,,,,,,
5592349756,HEXA Fasad AB,roberto@adcaentreprenad.se,,,,,,,,
5592349913,Fiberholmen AB,,,,,,,,,
5592350382,Forsab Aktiebolag,fors.ab@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,268325,360329,Övriga skulder till kreditinstitut,92004,235754
5592350515,Halber AB,hans@city-boxen.se,+4644124440,Kreditinstitut,Övriga skulder till kreditinstitut,1692000,1839000,Övriga skulder till kreditinstitut,110000,182000
5592350549,T Järphag entreprenad AB,gunnilsese@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,1155976,,,,
5592350564,Sebastian Pettersson Hässlunda AB,sebastianpettersson2@hotmail.com,,,,,,,,
5592351331,MW Licenssvets AB,,,,,,,,,
5592351760,Mortsreka AB,,,,,,,,,
5592351778,PrSn Consulting AB,,,,,,,,,
5592352370,Ekne Gård Mark & Entreprenad AB,annkristin@eknegard.se,,,,,,,,
5592353071,Jensen Industrisvets AB,jensensvets@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,8122,609374,,,
5592353097,Sala el & montage AB,info@sala-el.se,+46738304125,Kreditinstitut,Övriga skulder till kreditinstitut,0,39489,,,
5592353147,MB Snickeri & Entreprenad i Skepplanda AB,,,,,,,,,
5592353188,Westerbo Rör AB,westerboror@gmail.com,+46702219052,Kreditinstitut,Övriga skulder till kreditinstitut,4832,62744,Övriga skulder till kreditinstitut,57912,57912
5592353220,NikSan bygg AB,,+46812844622,Kreditinstitut,Övriga skulder till kreditinstitut,0,-18000,,,
5592353378,DO Rivningstjänst AB,,,,,,,,,
5592353998,Delsholmen Entreprenad AB,atrix82@hotmail.com,,,,,,,,
5592354095,Nora Rostfria AB,info@norarostfria.se,,,,,,,,
5592354962,Svealand Takservice AB,,+46840077055,Svea,,,,,,
5592355209,Linders Allservice AB,rydabbe@gmail.com,+46733526694,Kreditinstitut,Övriga skulder till kreditinstitut,545514,188641,Övriga skulder till kreditinstitut,546692,141312
5592355225,Deleskogs Entreprenad AB,henrik.deleskog@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,031,2300,Övriga skulder till kreditinstitut,019,7115
5592355449,Björndalens Markentreprenad AB,olsson_10@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,206021,0,Övriga skulder till kreditinstitut,143346,0
5592355530,Första Entreprenad AB,,,,,,,,,
5592355662,ABECTA AB,,+4646123637,,,,,,,
5592355803,Entreprenadservice Södertälje AB,entreprenadservice.johan@gmail.com,,,,,,,,
5592355852,WL Fordonsteknik AB,,,,,,,,,
5592355878,Allservicebolaget i Norrköping AB,info@abinab.se,,,,,,,,
5592355951,ZZ entreprenad AB,svedas@gmail.com,,,,,,,,
5592356108,Jonnie Karlsson Byggnads Aktiebolag,jonnierocker@comhem.se,,,,,,,,
5592356199,TMG Maskin AB,tobias@tsgbygg.se,,,,,,,,
5592356231,Lardus AB,peter.lidstrom@lardus.se,,,,,,,,
5592356652,S I L V A Entreprenad AB,mikael@mickbolandsgrav.se,,,,,,,,
5592356785,Dotech El AB,danne_wee@hotmail.com,,,,,,,,
5592356942,Nede glas & montage AB,info@nedeglas.se,,,,,,,,
5592356967,Ramlösa Gräv AB,ramlosagrev.lh@gmail.com,+46704154521,Kreditinstitut,Övriga skulder till kreditinstitut,60,69467,Not Skulder till kreditinstitut,6,
5592356975,Lill-Snörts Måleri AB,lill.snort@hotmail.com,,,,,,,,
5592357023,B-P Teknik i Umeå AB,oscar@b-pteknik.com,,,,,,,,
5592357072,A Mark AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,660365,719373,Övriga skulder till kreditinstitut,209457,375407
5592357379,Tobias Viklund AB,o.tobias.viklund@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,206000,206000,,,
5592357395,Krosse Bygg och Montering AB,linus@kbmsthlm.se,,,,,,,,
5592357759,NH Kakel AB,,+46731517071,,,,,,,
5592357809,TR Bygg & Snickeri AB,tomek.rem3@gmail.com,,,,,,,,
5592358534,Morgan Svendsén AB,morgansvandsen@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,0,18800,Övriga skulder till kreditinstitut,0,34800
5592358542,MR Fönster&Bygg AB,mjonssonbygg@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,207932,230046,Övriga skulder till kreditinstitut,23475,24836
5592358666,Askar Smide AB,kontakt@askarsmide.se,+46700486463,,,,,,,
5592358831,Mat Som Hemma Sverige AB,,,,,,,,,
5592358997,JIB ENTREPRENAD AB,22lundvall@gmail.com,,,,,,,,
5592359193,VG Plåt AB,info.vgplat@gmail.com,+46723351607,,,,,,,
5592359268,Ulricehamns Plåtslageri AB,info@ulricehamnsplatslageri.se,+46706389556,,,,,,,
5592359276,Åkessons bygg och montage i Säter AB,Akessonsbm@gmail.com,+46760441343,,,,,,,
5592359326,PACO AB,patrik@paambiluthyrning.se,,,,,,,,
5592359656,GeoSkills AB,tomas.larsson234@gmail.com,,,,,,,,
5592359888,Gräs och Biocenter i Västsverige AB,info@grasobiocenter.se,+4633276080,,,,,,,
5592360647,Solbackens vvs & entreprenad AB,kallesundbring@gmail.com,,,,,,,,
5592360696,Strumax AB,edris@strumax.com,+46722121155,,,,,,,
5592361033,Wiks Elinstallationer AB,info@wiksel.se,+46104911150,Kreditinstitut,Övriga skulder till kreditinstitut,129686,195598,Övriga skulder till kreditinstitut,71244,72774
